667,0
668,0
670,0
672,0
674,0
676,0
677,0
679,0
682,0
686,0
687,0
688,0
689,0
692,0
704,0
706,0
708,0
711,0
712,0
713,0
716,0
717,0
721,0
723,0
724,0
726,0
731,0
733,0
737,0
740,0
743,0
744,0
745,0
746,0
748,0
758,0
759,0
760,0
762,0
764,0
768,0
769,0
773,0
775,0
776,0
781,0
789,0
792,0
793,0
794,0
795,0
796,0
799,0
801,0
805,0
810,0
811,0
813,0
814,0
817,0
820,0
823,0
825,0
828,0
829,0
831,0
838,0
839,0
840,0
841,0
842,0
861,0
862,0
863,0
866,0
871,0
878,0
880,0
881,0
883,0
884,0
887,0
892,0
893,0
895,0
896,0
898,0
899,0
900,0
905,0
906,0
916,0
918,0
921,0
923,0
927,0
930,0
933,0
935,0
936,0
937,0
942,0
943,0
948,0
953,0
955,0
957,0
958,0
960,0
961,0
962,0
963,0
965,0
966,0
970,0
971,0
974,0
977,0
981,0
982,0
983,0
984,0
986,0
987,0
988,0
989,0
991,0
992,0
995,0
999,0
1000,0
1002,0
1003,0
1005,0
1010,0
1014,0
1015,0
1018,0
1021,0
1023,0
1025,0
1026,0
1034,0
1038,0
1039,0
1044,0
1045,0
1047,0
1050,0
1051,0
1052,0
1055,0
1056,0
1058,0
1063,0
1064,0
1069,0
1070,0
1074,0
1076,0
1078,0
1079,0
1081,0
1083,0
1088,0
1091,0
1093,0
1099,0
1101,0
1105,0
1108,0
1109,0
1110,0
1114,0
1121,0
1123,0
1124,0
1125,0
1126,0
1127,0
1128,0
1129,0
1132,0
1135,0
1136,0
1145,0
1146,0
1147,0
1148,0
1150,0
1158,0
1161,0
1164,0
1165,0
1168,0
1170,0
1174,0
1175,0
1178,0
1180,0
1184,0
1188,0
1189,0
1190,0
1191,0
1192,0
1193,0
1196,0
1197,0
1199,0
1200,0
1203,0
1205,0
1211,0
1212,0
1214,0
1217,0
1218,0
1220,0
1222,0
1223,0
1224,0
1230,0
1235,0
1238,0
1239,0
1240,0
1246,0
1254,0
1256,0
1257,0
1258,0
1259,0
1263,0
1265,0
1266,0
1271,0
1273,0
1274,0
1276,0
1277,0
1279,0
1280,0
1281,0
1285,0
1287,0
1290,0
1292,0
1294,0
1295,0
1299,0
1301,0
1303,0
1315,0
1317,0
1318,0
1319,0
1322,0
1325,0
1326,0
1327,0
1330,0
1332,0
1334,0
1336,0
1337,0
1340,0
1341,0
1342,0
1344,0
1355,0
1356,0
1357,0
1358,0
1359,0
1361,0
1362,0
1363,0
1366,0
1367,0
1368,0
1369,0
1370,0
1374,0
1376,0
1385,0
1386,0
1390,0
1391,0
1399,0
1402,0
1403,0
1406,0
1408,0
1411,0
1412,0
1415,0
1419,0
1421,0
1422,0
1426,0
1431,0
1432,0
1433,0
1437,0
1439,0
1440,0
1442,0
1446,0
1451,0
1452,0
1454,0
1456,0
1459,0
1460,0
1461,0
1463,0
1465,0
1467,0
1471,0
1473,0
1474,0
1476,0
1477,0
1478,0
1480,0
1484,0
1487,0
1490,0
1492,0
1498,0
1501,0
1502,0
1503,0
1506,0
1507,0
1511,0
1515,0
1518,0
1521,0
1522,0
1524,0
1526,0
1528,0
1529,0
1533,0
1534,0
1535,0
1537,0
1538,0
1542,0
1543,0
1544,0
1548,0
1549,0
1556,0
1557,0
1559,0
1570,0
1571,0
1579,0
1580,0
1584,0
1588,0
1592,0
1593,0
1594,0
1600,0
1604,0
1606,0
1610,0
1612,0
1616,0
1617,0
1618,0
1620,0
1621,0
1622,0
1632,0
1633,0
1635,0
1642,0
1644,0
1646,0
1648,0
1649,0
1654,0
1658,0
1664,0
1666,0
1671,0
1675,0
1677,0
1680,0
1681,0
1687,0
1689,0
1693,0
1694,0
1695,0
1698,0
1702,0
1703,0
1704,0
1707,0
1713,0
1715,0
1717,0
1719,0
1724,0
1732,0
1734,0
1736,0
1741,0
1743,0
1744,0
1746,0
1750,0
1751,0
1752,0
1754,0
1755,0
1756,0
1757,0
1761,0
1767,0
1768,0
1773,0
1775,0
1781,0
1783,0
1784,0
1785,0
1786,0
1787,0
1788,0
1790,0
1792,0
1795,0
1798,0
1800,0
1804,0
1808,0
1809,0
1810,0
1811,0
1813,0
1818,0
1819,0
1820,0
1826,0
1827,0
1834,0
1835,0
1837,0
1838,0
1839,0
1841,0
1842,0
1843,0
1845,0
1852,0
1854,0
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1866,0
1867,0
1873,0
1874,0
1876,0
1878,0
1879,0
1882,0
1887,0
1889,0
1892,0
1893,0
1896,0
1898,0
1900,0
1901,0
1905,0
1906,0
1910,0
1916,0
1918,0
1922,0
1926,0
1927,0
1929,0
1931,0
1938,0
1945,0
1947,0
1951,0
1954,0
1955,0
1957,0
1960,0
1972,0
1973,0
1977,0
1978,0
1979,0
1981,0
1982,0
1983,0
1985,0
1989,0
1990,0
1991,0
1992,0
1993,0
1995,0
1999,0
